CLIENT_ID,CLIENT_CREATE DATE,REGION,TRADE SECTOR,N_EMPLOYEES,ECONOMIC_POT,ECO_POT_CLASS,RISK_CAT
"00004429",2005-11-15 00:00:00,"RA",13500,5,9400.380,"D","2a"
"00000523",2005-11-15 00:00:00,"TO",11000,8,10884.350,"D","1a"
"00005477",2005-11-15 00:00:00,"TN",13500,3,5000.000,"E","3d"
"00011108",2005-11-15 00:00:00,"PC",42200,5,2978.000,"E","1d"
"00007539",2005-11-15 00:00:00,"PC",42200,5,2978.000,"E","2a"
"00006196",2005-11-15 00:00:00,"RM",15400,3,1483.350,"E","5d"
"00004406",2005-11-15 00:00:00,"PC",42200,8,3128.000,"E","2a"
"00013599",2005-11-15 00:00:00,"SV",11000,5,7547.540,"D","4d"
"00011772",2005-11-15 00:00:00,"RA",13500,4,8864.840,"D","2a"
"00004388",2005-11-15 00:00:00,"RA",13500,4,8864.840,"D","2a"
"00005714",2005-11-15 00:00:00,"PC",42200,30,4002.000,"E","3d"
"00011278",2005-11-15 00:00:00,"SV",11000,5,7547.540,"D","T8"
"00008339",2005-11-15 00:00:00,"PR",11500,1,1509.510,"E","2a"
"00004011",2005-11-15 00:00:00,"RA",13500,4,8864.840,"D","2a"
"00011264",2005-11-15 00:00:00,"PR",13200,1,2678.780,"E","3a"
"00001785",2005-11-15 00:00:00,"RA",13500,4,8864.840,"D","2a"
"00011003",2005-11-15 00:00:00,"RM",13310,5,5486.460,"E","3d"
"00003515",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","2a"
"00006211",2005-11-15 00:00:00,"RM",15400,3,1483.350,"E","5d"
"00004075",2005-11-15 00:00:00,"RA",13500,4,5000.000,"E","2a"
"00011662",2005-11-15 00:00:00,"RA",13500,4,4864.840,"E","2a"
"00012562",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","T8"
"00004691",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","3d"
"00003849",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","3a"
"00003606",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","3a"
"00001453",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","3a"
"00003898",2005-11-15 00:00:00,"RA",13500,3,6648.630,"D","2a"
"00010493",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","3d"
"00001845",2005-11-15 00:00:00,"RN",42200,5,2978.000,"E","3d"
"00000248",2005-11-15 00:00:00,"RM",15400,4,1977.800,"E","2a"
"00012325",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","2a"
"00003780",2005-11-15 00:00:00,"RM",13310,5,5486.460,"E","5d"
"00010792",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","3d"
"00004519",2005-11-15 00:00:00,"TN",41330,10,1512.100,"E","3d"
"00001166",2005-11-15 00:00:00,"RM",15400,7,4344.090,"E","3d"
"00014181",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","T8"
"00012833",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","T8"
"00011708",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","T8"
"00004196",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","T8"
"00003234",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","T8"
"00012519",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","3d"
"00005241",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","3d"
"00005135",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","3d"
"00003883",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","3a"
"00008767",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","2a"
"00003944",2005-11-15 00:00:00,"PR",13310,1,10000.000,"D","2a"
"00014004",2005-11-15 00:00:00,"PR",13310,2,2194.600,"E","T8"
"00012536",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","T8"
"00000972",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","T8"
"00003985",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","5d"
"00002067",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","5d"
"00012633",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","3d"
"00008065",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","3d"
"00005718",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","3d"
"00003894",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","3a"
"00013525",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","2a"
"00010306",2005-11-15 00:00:00,"PI",11000,1,1509.510,"E","2a"
"00002491",2005-11-15 00:00:00,"PR",13310,3,3291.900,"E","2a"
"00002129",2005-11-15 00:00:00,"PR",13310,3,3291.900,"E","3a"
"00006301",2005-11-15 00:00:00,"SV",11000,6,8659.810,"D","2a"
"00011416",2005-11-15 00:00:00,"SV",11000,6,8659.810,"D","3a"
"00000851",2005-11-15 00:00:00,"SV",11000,6,8659.810,"D","3d"
"00005182",2005-11-15 00:00:00,"SV",11000,6,8659.810,"D","3d"
"00002521",2005-11-15 00:00:00,"PR",13310,6,6294.990,"D","3a"
"00014162",2005-11-15 00:00:00,"TN",21100,4,11297.080,"D","3d"
"00011436",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","3d"
"00008346",2005-11-15 00:00:00,"PE",11000,5,7547.540,"D","3a"
"00005285",2005-11-15 00:00:00,"PE",11000,5,7547.540,"D","3d"
"00013063",2005-11-15 00:00:00,"PE",11000,5,7547.540,"D","3d"
"00013298",2005-11-15 00:00:00,"PE",11000,5,7547.540,"D","5d"
"00010060",2005-11-15 00:00:00,"PE",11000,5,7547.540,"D","T8"
"00004479",2005-11-15 00:00:00,"TN",41330,8,1274.880,"E","3d"
"00004119",2005-11-15 00:00:00,"TN",41330,7,1156.270,"E","3d"
"00012943",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","3d"
"00014136",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","3d"
"00007746",2005-11-15 00:00:00,"PT",24100,2,2855.840,"E","2a"
"00011203",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00007431",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00013482",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","T8"
"00012131",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","5d"
"00010035",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","4d"
"00013162",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00010697",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00008800",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00006702",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00003810",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00002134",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00001974",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00008447",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3a"
"00007848",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3a"
"00006964",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3a"
"00005046",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3a"
"00003190",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","3a"
"00005888",2005-11-15 00:00:00,"TV",11000,1,1509.510,"E","2a"
"00004935",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","2a"
"00007666",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","2a"
"00008452",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","2a"
"00013959",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","2a"
"00000982",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3a"
"00001080",2005-11-15 00:00:00,"RN",36300,5,7298.650,"D","3d"
"00002965",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3a"
"00008947",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3a"
"00010759",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3a"
"00002074",2005-11-15 00:00:00,"RA",13500,2,4432.420,"E","2a"
"00003087",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3d"
"00006381",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00003328",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3d"
"00004908",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3d"
"00004316",2005-11-15 00:00:00,"TS",42200,11,3278.000,"E","T8"
"00006088",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3d"
"00000925",2005-11-15 00:00:00,"RM",21400,1,2118.200,"E","2a"
"00001814",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","2a"
"00003362",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","2a"
"00006514",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","2a"
"00005130",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00012804",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","2a"
"00010633",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","3d"
"00009282",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","5d"
"00009673",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","5d"
"00001068",2005-11-15 00:00:00,"PD",11000,1,1509.510,"E","T8"
"00009339",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","5a"
"00013250",2005-11-15 00:00:00,"TS",42200,5,2978.000,"E","3d"
"00004518",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00012466",2005-11-15 00:00:00,"RM",13310,12,11146.170,"D","2a"
"00013319",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","5a"
"00000915",2005-11-15 00:00:00,"TN",13500,3,6648.630,"D","5d"
"00007758",2005-11-15 00:00:00,"PG",42200,460,11363.000,"D","1a"
"00014020",2005-11-15 00:00:00,"PG",13500,5,9400.380,"D","3a"
"00009636",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3a"
"00010645",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3a"
"00011543",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3a"
"00006403",2005-11-15 00:00:00,"PG",13500,5,5000.000,"E","3a"
"00009551",2005-11-15 00:00:00,"RN",22110,5,3801.900,"E","3a"
"00005782",2005-11-15 00:00:00,"PG",11000,11,9000.000,"D","3d"
"00005816",2005-11-15 00:00:00,"PG",42200,30,4002.000,"E","2a"
"00007902",2005-11-15 00:00:00,"RN",22110,2,1805.120,"E","3a"
"00006300",2005-11-15 00:00:00,"RN",22100,7,5000.000,"E","3a"
"00004097",2005-11-15 00:00:00,"RN",22100,5,7000.000,"D","2a"
"00008832",2005-11-15 00:00:00,"SV",11000,7,9772.080,"D","2a"
"00008126",2005-11-15 00:00:00,"RA",13500,1,2216.210,"E","5d"
"00000221",2005-11-15 00:00:00,"RA",13500,1,2216.210,"E","3d"
"00002280",2005-11-15 00:00:00,"RA",13500,1,2216.210,"E","3a"
"00008579",2005-11-15 00:00:00,"RA",13500,1,2216.210,"E","2a"
"00005461",2005-11-15 00:00:00,"RA",13500,1,2216.210,"E","2a"
"00010403",2005-11-15 00:00:00,"SV",11000,7,9772.080,"D","3a"
"00011046",2005-11-15 00:00:00,"TS",41400,280,6532.000,"D","2a"
"00013811",2005-11-15 00:00:00,"PG",11000,11,9000.000,"D","2a"
"00001743",2005-11-15 00:00:00,"SV",11000,7,9772.080,"D","3d"
"00002010",2005-11-15 00:00:00,"TS",41330,2,400.000,"E","5d"
"00013143",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3a"
"00012092",2005-11-15 00:00:00,"TS",41200,187,6767.910,"D","T8"
"00004008",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3d"
"00009374",2005-11-15 00:00:00,"PU",14400,5,2269.680,"E","3d"
"00011799",2005-11-15 00:00:00,"TO",11000,7,9772.080,"D","3d"
"00004916",2005-11-15 00:00:00,"TO",11000,7,9772.080,"D","3d"
"00001304",2005-11-15 00:00:00,"RA",13310,5,5486.460,"E","3a"
"00011389",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","3d"
"00003911",2005-11-15 00:00:00,"RN",22100,4,9056.920,"D","3d"
"00013586",2005-11-15 00:00:00,"TO",11000,7,9772.080,"D","2a"
"00012580",2005-11-15 00:00:00,"TO",11000,7,9772.080,"D","2a"
"00004064",2005-11-15 00:00:00,"RA",13310,4,4389.200,"E","3a"
"00006880",2005-11-15 00:00:00,"TO",11000,7,9772.080,"D","2a"
"00005074",2005-11-15 00:00:00,"RA",13310,2,2194.600,"E","3a"
"00007061",2005-11-15 00:00:00,"TS",35200,40,6921.000,"D","3d"
"00000958",2005-11-15 00:00:00,"RN",22100,4,9056.920,"D","3a"
"00000309",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3d"
"00014183",2005-11-15 00:00:00,"TO",11000,7,5000.000,"E","3d"
"00001563",2005-11-15 00:00:00,"RA",11210,12,6500.000,"D","2a"
"00010112",2005-11-15 00:00:00,"RA",11100,11,11050.190,"D","3d"
"00002029",2005-11-15 00:00:00,"PG",42200,5,2978.000,"E","5d"
"00004943",2005-11-15 00:00:00,"TS",33500,80,9540.000,"D","3d"
"00006838",2005-11-15 00:00:00,"SV",11000,8,10884.350,"D","1a"
"00005636",2005-11-15 00:00:00,"SV",11000,8,10884.350,"D","3d"
"00004167",2005-11-15 00:00:00,"RA",11000,9,11996.620,"D","3d"
"00011041",2005-11-15 00:00:00,"RN",22100,3,6792.690,"D","3d"
"00011172",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","4d"
"00000835",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","2a"
"00000418",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00000632",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00013123",2005-11-15 00:00:00,"RA",11000,7,9772.080,"D","2a"
"00000986",2005-11-15 00:00:00,"RN",22100,2,7000.000,"D","3d"
"00001802",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","T8"
"00009481",2005-11-15 00:00:00,"PR",13500,1,2216.210,"E","T8"
"00001330",2005-11-15 00:00:00,"TS",22100,4,9056.920,"D","3d"
"00001037",2005-11-15 00:00:00,"PE",11000,6,8659.810,"D","3a"
"00007481",2005-11-15 00:00:00,"TS",22100,3,6792.690,"D","2a"
"00004719",2005-11-15 00:00:00,"PE",11000,6,8659.810,"D","3a"
"00012255",2005-11-15 00:00:00,"PE",11000,6,8659.810,"D","3d"
"00004749",2005-11-15 00:00:00,"TN",13500,4,8864.840,"D","2a"
"00000754",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00011290",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","2a"
"00001188",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3a"
"00002605",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3a"
"00004710",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3a"
"00011652",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3b"
"00009791",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3c"
"00001283",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00001685",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00001740",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00002529",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00002703",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00005175",2005-11-15 00:00:00,"SV",11000,10,5000.000,"E","5d"
"00002457",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00004792",2005-11-15 00:00:00,"TS",22100,1,2264.230,"E","3a"
"00000948",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","2a"
"00000310",2005-11-15 00:00:00,"SV",11000,12,9000.000,"D","3a"
"00002953",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00002628",2005-11-15 00:00:00,"SV",11600,3,4809.750,"E","3d"
"00009733",2005-11-15 00:00:00,"PG",41330,1000,6604.000,"D","3d"
"00004704",2005-11-15 00:00:00,"PG",41330,57,3497.670,"E","5d"
"00005307",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","2a"
"00009609",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00010505",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00011063",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00010531",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","2a"
"00006752",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","4d"
"00009030",2005-11-15 00:00:00,"SV",11600,7,10378.910,"D","3a"
"00005942",2005-11-15 00:00:00,"PG",41330,42,3153.060,"E","3d"
"00003752",2005-11-15 00:00:00,"RN",22100,1,2264.230,"E","4d"
"00010881",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","2a"
"00007966",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3a"
"00013753",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3a"
"00002608",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00003276",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00008712",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","4d"
"00004978",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","5a"
"00004520",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","5d"
"00004533",2005-11-15 00:00:00,"PG",41330,15,2105.150,"E","3d"
"00013342",2005-11-15 00:00:00,"SV",13310,1,1097.300,"E","2a"
"00004923",2005-11-15 00:00:00,"PG",41330,5,919.050,"E","3d"
"00005230",2005-11-15 00:00:00,"SV",13310,5,5486.460,"E","2a"
"00011114",2005-11-15 00:00:00,"SV",13500,1,2216.210,"E","3a"
"00009396",2005-11-15 00:00:00,"SV",13500,1,2216.210,"E","3d"
"00011631",2005-11-15 00:00:00,"SV",13500,1,2216.210,"E","3d"
"00003404",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00006095",2005-11-15 00:00:00,"SV",13500,1,2216.210,"E","T8"
"00002113",2005-11-15 00:00:00,"TS",21400,6,11066.940,"D","2a"
"00008094",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","5d"
"00013836",2005-11-15 00:00:00,"TS",21400,2,4236.400,"E","3d"
"00003554",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00012522",2005-11-15 00:00:00,"TS",21100,4,11297.080,"D","2a"
"00010824",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00011944",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00010252",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","5d"
"00002929",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00007638",2005-11-15 00:00:00,"TS",21100,3,8472.810,"D","3a"
"00003525",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00012873",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00002712",2005-11-15 00:00:00,"PG",36200,3,7140.000,"D","2a"
"00005280",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00014165",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","3d"
"00003062",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","5d"
"00003877",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","T8"
"00013519",2005-11-15 00:00:00,"PD",11000,2,3019.020,"E","T8"
"00001284",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","T8"
"00003928",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","T8"
"00009067",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","T8"
"00009082",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","T8"
"00008997",2005-11-15 00:00:00,"PG",36100,1,2538.000,"E","5d"
"00003900",2005-11-15 00:00:00,"RN",21300,5,11648.150,"D","3d"
"00010920",2005-11-15 00:00:00,"SV",13500,1,7000.000,"D","3a"
"00006293",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","3d"
"00010887",2005-11-15 00:00:00,"PE",11000,7,9772.080,"D","3a"
"00013964",2005-11-15 00:00:00,"RM",11000,2,3019.020,"E","T8"
"00011545",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","3d"
"00005367",2005-11-15 00:00:00,"TN",13500,4,8864.840,"D","2a"
"00009612",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","4d"
"00011029",2005-11-15 00:00:00,"RM",13500,1,2216.210,"E","T8"
"00009232",2005-11-15 00:00:00,"PE",11000,8,10884.350,"D","4b"
"00001742",2005-11-15 00:00:00,"PE",11000,8,10884.350,"D","T8"
"00012462",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","3d"
"00000845",2005-11-15 00:00:00,"PU",14400,4,1815.720,"E","3a"
"00005709",2005-11-15 00:00:00,"PG",11000,11,9000.000,"D","2a"
"00004990",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","4d"
"00008005",2005-11-15 00:00:00,"TN",13500,4,8864.840,"D","2a"
"00008127",2005-11-15 00:00:00,"TN",13500,4,8864.840,"D","2a"
"00005043",2005-11-15 00:00:00,"RN",21100,5,5000.000,"E","3d"
"00009448",2005-11-15 00:00:00,"PG",36000,255,6100.000,"D","2a"
"00005217",2005-11-15 00:00:00,"SV",13500,2,4432.420,"E","2a"
"00012050",2005-11-15 00:00:00,"SV",13500,2,4432.420,"E","3d"
"00012184",2005-11-15 00:00:00,"SV",13500,2,4432.420,"E","3d"
"00013536",2005-11-15 00:00:00,"RN",21100,3,8472.810,"D","3d"
"00005923",2005-11-15 00:00:00,"PG",11000,10,9000.000,"D","2a"
"00013381",2005-11-15 00:00:00,"TS",21100,1,2824.270,"E","T8"
"00005696",2005-11-15 00:00:00,"TS",21100,1,2824.270,"E","3d"
"00001387",2005-11-15 00:00:00,"TS",21100,1,2824.270,"E","3a"
"00008510",2005-11-15 00:00:00,"TS",21100,1,2824.270,"E","2a"
"00013369",2005-11-15 00:00:00,"PG",11000,10,7000.000,"D","2a"
"00009607",2005-11-15 00:00:00,"PU",14100,6,11094.420,"D","3d"
"00004117",2005-11-15 00:00:00,"RN",21100,3,8472.810,"D","3d"
"00007718",2005-11-15 00:00:00,"RM",21100,2,5648.540,"E","5a"
"00002417",2005-11-15 00:00:00,"RM",21300,5,5000.000,"E","4d"
"00006234",2005-11-15 00:00:00,"RM",21300,4,11297.080,"D","3d"
"00004113",2005-11-15 00:00:00,"RN",21100,3,8472.810,"D","3a"
"00004967",2005-11-15 00:00:00,"PE",12300,2,5025.000,"E","3a"
"00008504",2005-11-15 00:00:00,"TN",13500,4,8864.840,"D","3d"
"00011914",2005-11-15 00:00:00,"TN",21100,5,7000.000,"D","2a"
"00010383",2005-11-15 00:00:00,"PG",11000,7,9772.080,"D","3d"
"00014073",2005-11-15 00:00:00,"PT",34200,27,6583.000,"D","3d"
"00010958",2005-11-15 00:00:00,"RM",22100,2,4528.460,"E","T8"
"00013729",2005-11-15 00:00:00,"TN",13500,5,7000.000,"D","2a"
"00003871",2005-11-15 00:00:00,"RN",21100,3,8472.810,"D","3a"
"00013846",2005-11-15 00:00:00,"RM",22100,2,4528.460,"E","5d"
"00003215",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","2a"
"00005383",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","2a"
"00006718",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","2a"
"00004287",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","3a"
"00007009",2005-11-15 00:00:00,"RN",21100,3,5000.000,"E","2a"
"00010648",2005-11-15 00:00:00,"TS",15500,5,2311.420,"E","2a"
"00011453",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3a"
"00000242",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3a"
"00013311",2005-11-15 00:00:00,"TS",15500,1,340.630,"E","T8"
"00000144",2005-11-15 00:00:00,"PV",11000,2,3019.020,"E","3a"
"00005376",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","3a"
"00007538",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","3d"
"00004664",2005-11-15 00:00:00,"PG",35500,97,8926.000,"D","3d"
"00008258",2005-11-15 00:00:00,"RN",21100,2,7000.000,"D","2a"
"00001574",2005-11-15 00:00:00,"PR",13500,1,5000.000,"E","2a"
"00003686",2005-11-15 00:00:00,"SV",13500,3,5000.000,"E","3d"
"00013359",2005-11-15 00:00:00,"TN",13500,5,9400.380,"D","5d"
"00011247",2005-11-15 00:00:00,"TS",15300,5,3705.750,"E","3a"
"00013425",2005-11-15 00:00:00,"TS",15300,2,1503.760,"E","3a"
"00007324",2005-11-15 00:00:00,"RM",22100,2,4528.460,"E","4d"
"00001875",2005-11-15 00:00:00,"PG",35300,47,7103.000,"D","T8"
"00002198",2005-11-15 00:00:00,"SV",13500,3,6648.630,"D","2a"
"00002874",2005-11-15 00:00:00,"RM",22100,2,4528.460,"E","4d"
"00010400",2005-11-15 00:00:00,"RM",22100,2,4528.460,"E","3d"
"00013801",2005-11-15 00:00:00,"TS",15100,3,8000.000,"D","2a"
"00000173",2005-11-15 00:00:00,"PU",13500,4,8864.840,"D","T8"
"00012292",2005-11-15 00:00:00,"PU",13500,4,8864.840,"D","3d"
"00008318",2005-11-15 00:00:00,"PU",13500,4,5000.000,"E","3a"
"00009216",2005-11-15 00:00:00,"TO",11000,6,8659.810,"D","T8"
"00000065",2005-11-15 00:00:00,"TO",11000,6,8659.810,"D","T8"
"00013939",2005-11-15 00:00:00,"SV",13500,3,6648.630,"D","T8"
"00001173",2005-11-15 00:00:00,"SV",13500,4,8864.840,"D","2a"
"00003966",2005-11-15 00:00:00,"TO",11000,6,8659.810,"D","5d"
"00005997",2005-11-15 00:00:00,"SV",13500,4,8864.840,"D","3a"
"00007915",2005-11-15 00:00:00,"PR",13500,1,7000.000,"D","2a"
"00002771",2005-11-15 00:00:00,"SV",13500,5,9400.380,"D","2a"
"00005211",2005-11-15 00:00:00,"SV",13600,3,6648.630,"D","3a"
"00002380",2005-11-15 00:00:00,"SV",14400,2,907.860,"E","2a"
"00007831",2005-11-15 00:00:00,"PG",35120,43,6999.000,"D","3d"
"00006605",2005-11-15 00:00:00,"TO",11000,6,8659.810,"D","3d"
"00007714",2005-11-15 00:00:00,"TS",15100,1,1523.960,"E","3d"
"00014061",2005-11-15 00:00:00,"PG",35120,11,5043.000,"E","5a"
"00009060",2005-11-15 00:00:00,"RN",21100,2,5648.540,"E","T8"
"00009158",2005-11-15 00:00:00,"RN",21100,2,5648.540,"E","3d"
"00009371",2005-11-15 00:00:00,"RN",21100,1,7000.000,"D","3d"
"00013602",2005-11-15 00:00:00,"SV",15100,1,1523.960,"E","2a"
"00000422",2005-11-15 00:00:00,"PR",13500,2,4432.420,"E","2a"
"00006586",2005-11-15 00:00:00,"PR",13500,2,4432.420,"E","3a"
"00011779",2005-11-15 00:00:00,"PR",13500,2,4432.420,"E","3a"
"00009566",2005-11-15 00:00:00,"PG",35120,5,4407.000,"E","3a"
"00012909",2005-11-15 00:00:00,"PR",13500,2,4432.420,"E","3a"
"00002510",2005-11-15 00:00:00,"PR",13500,2,4432.420,"E","3d"
"00008128",2005-11-15 00:00:00,"SV",15100,5,8437.290,"D","3a"
